Date,Patient_County,Case_Status,Total_Cases,Completed_Isolations,Deaths,Hospitalizations,Population_2018
2020-06-02,Piscataquis,Probable,0,0,0,0,16800
2020-06-02,Sagadahoc,Confirmed,0,0,0,0,35634
2020-06-02,Sagadahoc,Probable,0,0,0,0,35634
2020-06-02,Somerset,Confirmed,0,0,0,0,50592
2020-06-02,Somerset,Probable,0,0,0,0,50592
2020-06-02,Waldo,Confirmed,0,0,0,0,39694
2020-06-02,Waldo,Probable,0,0,0,0,39694
2020-06-02,Washington,Confirmed,0,0,0,0,31490
2020-06-02,Washington,Probable,0,0,0,0,31490
2020-06-02,York,Confirmed,2,8,0,0,206229
2020-06-02,York,Probable,0,1,0,0,206229
2020-06-01,Androscoggin,Confirmed,8,7,0,2,107679
2020-06-01,Androscoggin,Probable,2,0,0,0,107679
2020-06-01,Aroostook,Confirmed,0,0,0,0,67111
2020-06-01,Aroostook,Probable,0,0,0,0,67111
2020-06-01,Cumberland,Confirmed,14,45,0,1,293557
2020-06-01,Cumberland,Probable,1,0,0,0,293557
2020-06-01,Franklin,Confirmed,0,0,0,0,29897
2020-06-01,Franklin,Probable,0,0,0,0,29897
2020-06-01,Hancock,Confirmed,0,0,0,0,54811
2020-06-01,Hancock,Probable,0,0,0,0,54811
2020-06-01,Kennebec,Confirmed,0,0,0,0,122083
2020-06-01,Kennebec,Probable,0,0,0,0,122083
2020-06-01,Knox,Confirmed,0,0,0,0,39771
2020-06-01,Knox,Probable,0,0,0,0,39771
2020-06-01,Lincoln,Confirmed,0,2,0,0,34342
2020-06-01,Lincoln,Probable,0,0,0,0,34342
2020-06-01,Oxford,Confirmed,0,0,0,0,57618
2020-06-01,Oxford,Probable,0,0,0,0,57618
2020-06-01,Penobscot,Confirmed,0,0,0,0,151096
2020-06-01,Penobscot,Probable,0,0,0,0,151096
2020-06-01,Piscataquis,Confirmed,0,0,0,0,16800
2020-06-01,Piscataquis,Probable,0,0,0,0,16800
2020-06-01,Sagadahoc,Confirmed,0,0,0,0,35634
2020-06-01,Sagadahoc,Probable,0,0,0,0,35634
2020-06-01,Somerset,Confirmed,0,1,0,0,50592
2020-06-01,Somerset,Probable,0,0,0,0,50592
2020-06-01,Waldo,Confirmed,0,0,0,0,39694
2020-06-01,Waldo,Probable,0,0,0,0,39694
2020-06-01,Washington,Confirmed,0,0,0,0,31490
2020-06-01,Washington,Probable,0,0,0,0,31490
2020-06-01,York,Confirmed,5,9,0,0,206229
2020-06-01,York,Probable,0,1,0,0,206229
2020-05-31,Androscoggin,Confirmed,7,12,0,0,107679
2020-05-31,Androscoggin,Probable,1,0,0,0,107679
2020-05-31,Aroostook,Confirmed,0,0,0,0,67111
2020-05-31,Aroostook,Probable,0,0,0,0,67111
2020-05-31,Cumberland,Confirmed,15,8,2,2,293557
2020-05-31,Cumberland,Probable,0,1,0,0,293557
2020-05-31,Franklin,Confirmed,0,0,0,0,29897
2020-05-31,Franklin,Probable,0,0,0,0,29897
2020-05-31,Hancock,Confirmed,0,0,0,0,54811
2020-05-31,Hancock,Probable,0,0,0,0,54811
2020-05-31,Kennebec,Confirmed,0,1,0,0,122083
2020-05-31,Kennebec,Probable,0,0,0,0,122083
2020-05-31,Knox,Confirmed,0,0,0,0,39771
2020-05-31,Knox,Probable,0,0,0,0,39771
2020-05-31,Lincoln,Confirmed,0,0,0,0,34342
2020-05-31,Lincoln,Probable,0,0,0,0,34342
2020-05-31,Oxford,Confirmed,0,0,0,0,57618
2020-05-31,Oxford,Probable,0,0,0,0,57618
2020-05-31,Penobscot,Confirmed,0,0,1,0,151096
2020-05-31,Penobscot,Probable,0,0,0,0,151096
2020-05-31,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-31,Piscataquis,Probable,0,0,0,0,16800
2020-05-31,Sagadahoc,Confirmed,0,0,0,0,35634
2020-05-31,Sagadahoc,Probable,0,0,0,0,35634
2020-05-31,Somerset,Confirmed,0,1,0,0,50592
2020-05-31,Somerset,Probable,0,0,0,0,50592
2020-05-31,Waldo,Confirmed,0,0,0,0,39694
2020-05-31,Waldo,Probable,0,0,0,0,39694
2020-05-31,Washington,Confirmed,0,0,0,0,31490
2020-05-31,Washington,Probable,0,0,0,0,31490
2020-05-31,York,Confirmed,5,7,0,2,206229
2020-05-31,York,Probable,0,0,0,0,206229
2020-05-30,Androscoggin,Confirmed,11,6,0,1,107679
2020-05-30,Androscoggin,Probable,0,0,0,0,107679
2020-05-30,Aroostook,Confirmed,0,0,0,0,67111
2020-05-30,Aroostook,Probable,0,0,0,0,67111
2020-05-30,Cumberland,Confirmed,29,17,2,2,293557
2020-05-30,Cumberland,Probable,0,1,0,0,293557
2020-05-30,Franklin,Confirmed,0,1,0,0,29897
2020-05-30,Franklin,Probable,0,0,0,0,29897
2020-05-30,Hancock,Confirmed,0,0,0,0,54811
2020-05-30,Hancock,Probable,0,0,0,0,54811
2020-05-30,Kennebec,Confirmed,0,1,0,0,122083
2020-05-30,Kennebec,Probable,0,0,0,0,122083
2020-05-30,Knox,Confirmed,0,0,0,0,39771
2020-05-30,Knox,Probable,0,0,0,0,39771
2020-05-30,Lincoln,Confirmed,0,1,0,0,34342
2020-05-30,Lincoln,Probable,0,0,0,0,34342
2020-05-30,Oxford,Confirmed,0,0,0,0,57618
2020-05-30,Oxford,Probable,0,0,0,0,57618
2020-05-30,Penobscot,Confirmed,0,0,0,0,151096
2020-05-30,Penobscot,Probable,0,0,0,0,151096
2020-05-30,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-30,Piscataquis,Probable,0,0,0,0,16800
2020-05-30,Sagadahoc,Confirmed,0,1,0,0,35634
2020-05-30,Sagadahoc,Probable,0,0,0,0,35634
2020-05-30,Somerset,Confirmed,0,0,0,0,50592
2020-05-30,Somerset,Probable,0,0,0,0,50592
2020-05-30,Waldo,Confirmed,0,0,0,0,39694
2020-05-30,Waldo,Probable,0,0,0,0,39694
2020-05-30,Washington,Confirmed,0,0,0,0,31490
2020-05-30,Washington,Probable,0,0,0,0,31490
2020-05-30,York,Confirmed,5,3,0,0,206229
2020-05-30,York,Probable,0,0,0,0,206229
2020-05-29,Androscoggin,Confirmed,16,18,0,0,107679
2020-05-29,Androscoggin,Probable,0,4,0,0,107679
2020-05-29,Aroostook,Confirmed,0,0,0,0,67111
2020-05-29,Aroostook,Probable,0,0,0,0,67111
2020-05-29,Cumberland,Confirmed,27,16,2,0,293557
2020-05-29,Cumberland,Probable,3,5,0,0,293557
2020-05-29,Franklin,Confirmed,0,0,0,0,29897
2020-05-29,Franklin,Probable,0,0,0,0,29897
2020-05-29,Hancock,Confirmed,0,0,0,0,54811
2020-05-29,Hancock,Probable,0,0,0,0,54811
2020-05-29,Kennebec,Confirmed,0,0,0,0,122083
2020-05-29,Kennebec,Probable,0,0,0,0,122083
2020-05-29,Knox,Confirmed,0,0,0,0,39771
2020-05-29,Knox,Probable,0,0,0,0,39771
2020-05-29,Lincoln,Confirmed,0,1,0,0,34342
2020-05-29,Lincoln,Probable,0,0,0,0,34342
2020-05-29,Oxford,Confirmed,1,0,0,0,57618
2020-05-29,Oxford,Probable,0,1,0,0,57618
2020-05-29,Penobscot,Confirmed,0,0,0,0,151096
2020-05-29,Penobscot,Probable,0,0,0,0,151096
2020-05-29,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-29,Piscataquis,Probable,0,0,0,0,16800
2020-05-29,Sagadahoc,Confirmed,0,2,0,0,35634
2020-05-29,Sagadahoc,Probable,0,0,0,0,35634
2020-05-29,Somerset,Confirmed,0,0,0,0,50592
2020-05-29,Somerset,Probable,0,0,0,0,50592
2020-05-29,Waldo,Confirmed,0,0,0,0,39694
2020-05-29,Waldo,Probable,0,0,0,0,39694
2020-05-29,Washington,Confirmed,0,0,0,0,31490
2020-05-29,Washington,Probable,0,0,0,0,31490
2020-05-29,York,Confirmed,7,5,1,0,206229
2020-05-29,York,Probable,1,1,0,0,206229
2020-05-28,Androscoggin,Confirmed,2,14,0,0,107679
2020-05-28,Androscoggin,Probable,1,1,0,0,107679
2020-05-28,Aroostook,Confirmed,2,0,0,2,67111
2020-05-28,Aroostook,Probable,0,0,0,0,67111
2020-05-28,Cumberland,Confirmed,11,20,2,1,293557
2020-05-28,Cumberland,Probable,8,5,0,0,293557
2020-05-28,Franklin,Confirmed,0,2,0,0,29897
2020-05-28,Franklin,Probable,0,0,0,0,29897
2020-05-28,Hancock,Confirmed,0,0,0,0,54811
2020-05-28,Hancock,Probable,0,0,0,0,54811
2020-05-28,Kennebec,Confirmed,0,0,0,0,122083
2020-05-28,Kennebec,Probable,0,0,0,0,122083
2020-05-28,Knox,Confirmed,0,0,0,0,39771
2020-05-28,Knox,Probable,0,0,0,0,39771
2020-05-28,Lincoln,Confirmed,0,0,0,0,34342
2020-05-28,Lincoln,Probable,0,0,0,0,34342
2020-05-28,Oxford,Confirmed,2,0,0,0,57618
2020-05-28,Oxford,Probable,1,0,0,0,57618
2020-05-28,Penobscot,Confirmed,0,2,0,0,151096
2020-05-28,Penobscot,Probable,0,1,0,0,151096
2020-05-28,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-28,Piscataquis,Probable,0,0,0,0,16800
2020-05-28,Sagadahoc,Confirmed,0,0,0,0,35634
2020-05-28,Sagadahoc,Probable,0,0,0,0,35634
2020-05-28,Somerset,Confirmed,0,0,0,0,50592
2020-05-28,Somerset,Probable,0,0,0,0,50592
2020-05-28,Waldo,Confirmed,0,0,0,0,39694
2020-05-28,Waldo,Probable,0,0,0,0,39694
2020-05-28,Washington,Confirmed,0,0,0,0,31490
2020-05-28,Washington,Probable,0,0,0,0,31490
2020-05-28,York,Confirmed,3,7,0,0,206229
2020-05-28,York,Probable,1,1,0,0,206229
2020-05-27,Androscoggin,Confirmed,11,10,0,0,107679
2020-05-27,Androscoggin,Probable,0,1,0,0,107679
2020-05-27,Aroostook,Confirmed,0,0,0,0,67111
2020-05-27,Aroostook,Probable,0,0,0,0,67111
2020-05-27,Cumberland,Confirmed,20,28,1,2,293557
2020-05-27,Cumberland,Probable,7,4,0,0,293557
2020-05-27,Franklin,Confirmed,0,0,0,0,29897
2020-05-27,Franklin,Probable,0,0,0,0,29897
2020-05-27,Hancock,Confirmed,0,0,0,0,54811
2020-05-27,Hancock,Probable,0,0,0,0,54811
2020-05-27,Kennebec,Confirmed,0,1,0,0,122083
2020-05-27,Kennebec,Probable,0,0,0,0,122083
2020-05-27,Knox,Confirmed,0,0,0,0,39771
2020-05-27,Knox,Probable,0,0,0,0,39771
2020-05-27,Lincoln,Confirmed,0,0,0,0,34342
2020-05-27,Lincoln,Probable,0,0,0,0,34342
2020-05-27,Oxford,Confirmed,1,0,0,0,57618
2020-05-27,Oxford,Probable,1,0,0,0,57618
2020-05-27,Penobscot,Confirmed,0,1,0,0,151096
2020-05-27,Penobscot,Probable,1,0,0,0,151096
2020-05-27,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-27,Piscataquis,Probable,0,0,0,0,16800
2020-05-27,Sagadahoc,Confirmed,1,0,0,0,35634
2020-05-27,Sagadahoc,Probable,0,0,0,0,35634
2020-05-27,Somerset,Confirmed,1,1,0,0,50592
2020-05-27,Somerset,Probable,0,0,0,0,50592
2020-05-27,Waldo,Confirmed,0,0,0,0,39694
2020-05-27,Waldo,Probable,0,0,0,0,39694
2020-05-27,Washington,Confirmed,0,0,0,0,31490
2020-05-27,Washington,Probable,0,0,0,0,31490
2020-05-27,York,Confirmed,4,6,0,0,206229
2020-05-27,York,Probable,0,1,0,0,206229
2020-05-26,Androscoggin,Confirmed,4,8,0,0,107679
2020-05-26,Androscoggin,Probable,1,0,0,0,107679
2020-05-26,Aroostook,Confirmed,0,0,0,0,67111
2020-05-26,Aroostook,Probable,0,0,0,0,67111
2020-05-26,Cumberland,Confirmed,9,14,3,2,293557
2020-05-26,Cumberland,Probable,2,3,0,0,293557
2020-05-26,Franklin,Confirmed,0,0,0,0,29897
2020-05-26,Franklin,Probable,0,0,0,0,29897
2020-05-26,Hancock,Confirmed,0,1,0,0,54811
2020-05-26,Hancock,Probable,0,0,0,0,54811
2020-05-26,Kennebec,Confirmed,0,1,0,0,122083
2020-05-26,Kennebec,Probable,0,0,0,0,122083
2020-05-26,Knox,Confirmed,0,0,0,0,39771
2020-05-26,Knox,Probable,0,0,0,0,39771
2020-05-26,Lincoln,Confirmed,0,1,0,0,34342
2020-05-26,Lincoln,Probable,0,0,0,0,34342
2020-05-26,Oxford,Confirmed,0,0,0,0,57618
2020-05-26,Oxford,Probable,3,0,0,0,57618
2020-05-26,Penobscot,Confirmed,0,3,0,0,151096
2020-05-26,Penobscot,Probable,0,0,0,0,151096
2020-05-26,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-26,Piscataquis,Probable,0,0,0,0,16800
2020-05-26,Sagadahoc,Confirmed,1,1,0,0,35634
2020-05-26,Sagadahoc,Probable,0,0,0,0,35634
2020-05-26,Somerset,Confirmed,0,0,0,0,50592
2020-05-26,Somerset,Probable,0,0,0,0,50592
2020-05-26,Waldo,Confirmed,0,0,0,0,39694
2020-05-26,Waldo,Probable,0,0,0,0,39694
2020-05-26,Washington,Confirmed,0,0,0,0,31490
2020-05-26,Washington,Probable,0,0,0,0,31490
2020-05-26,York,Confirmed,4,7,0,2,206229
2020-05-26,York,Probable,1,0,0,0,206229
2020-05-25,Androscoggin,Confirmed,9,8,0,0,107679
2020-05-25,Androscoggin,Probable,1,2,0,0,107679
2020-05-25,Aroostook,Confirmed,0,1,0,0,67111
2020-05-25,Aroostook,Probable,0,0,0,0,67111
2020-05-25,Cumberland,Confirmed,14,9,1,3,293557
2020-05-25,Cumberland,Probable,0,0,0,0,293557
2020-05-25,Franklin,Confirmed,0,0,0,0,29897
2020-05-25,Franklin,Probable,0,0,0,0,29897
2020-05-25,Hancock,Confirmed,0,0,0,0,54811
2020-05-25,Hancock,Probable,0,0,0,0,54811
2020-05-25,Kennebec,Confirmed,0,1,0,0,122083
2020-05-25,Kennebec,Probable,0,0,0,0,122083
2020-05-25,Knox,Confirmed,0,0,0,0,39771
2020-05-25,Knox,Probable,0,0,0,0,39771
2020-05-25,Lincoln,Confirmed,0,0,0,0,34342
2020-05-25,Lincoln,Probable,0,0,0,0,34342
2020-05-25,Oxford,Confirmed,1,0,0,0,57618
2020-05-25,Oxford,Probable,0,0,0,0,57618
2020-05-25,Penobscot,Confirmed,0,0,0,0,151096
2020-05-25,Penobscot,Probable,0,0,0,0,151096
2020-05-25,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-25,Piscataquis,Probable,0,0,0,0,16800
2020-05-25,Sagadahoc,Confirmed,0,0,0,0,35634
2020-05-25,Sagadahoc,Probable,0,0,0,0,35634
2020-05-25,Somerset,Confirmed,0,0,0,0,50592
2020-05-25,Somerset,Probable,0,0,0,0,50592
2020-05-25,Waldo,Confirmed,0,0,0,0,39694
2020-05-25,Waldo,Probable,0,0,0,0,39694
2020-05-25,Washington,Confirmed,0,0,0,0,31490
2020-05-25,Washington,Probable,0,0,0,0,31490
2020-05-25,York,Confirmed,7,5,0,0,206229
2020-05-25,York,Probable,1,0,0,0,206229
2020-05-24,Androscoggin,Confirmed,4,5,0,0,107679
2020-05-24,Androscoggin,Probable,1,2,0,0,107679
2020-05-24,Aroostook,Confirmed,0,0,0,0,67111
2020-05-24,Aroostook,Probable,0,0,0,0,67111
2020-05-24,Cumberland,Confirmed,7,14,1,6,293557
2020-05-24,Cumberland,Probable,2,0,0,0,293557
2020-05-24,Franklin,Confirmed,0,0,0,0,29897
2020-05-24,Franklin,Probable,0,0,0,0,29897
2020-05-24,Hancock,Confirmed,0,0,0,0,54811
2020-05-24,Hancock,Probable,0,0,0,0,54811
2020-05-24,Kennebec,Confirmed,0,1,0,0,122083
2020-05-24,Kennebec,Probable,0,0,0,0,122083
2020-05-24,Knox,Confirmed,0,0,0,0,39771
2020-05-24,Knox,Probable,0,0,0,0,39771
2020-05-24,Lincoln,Confirmed,0,0,0,0,34342
2020-05-24,Lincoln,Probable,0,0,0,0,34342
2020-05-24,Oxford,Confirmed,0,0,0,0,57618
2020-05-24,Oxford,Probable,0,0,0,0,57618
2020-05-24,Penobscot,Confirmed,0,0,0,0,151096
2020-05-24,Penobscot,Probable,1,0,0,0,151096
2020-05-24,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-24,Piscataquis,Probable,0,0,0,0,16800
2020-05-24,Sagadahoc,Confirmed,0,1,0,0,35634
2020-05-24,Sagadahoc,Probable,0,0,0,0,35634
2020-05-24,Somerset,Confirmed,0,0,0,0,50592
2020-05-24,Somerset,Probable,0,0,0,0,50592
2020-05-24,Waldo,Confirmed,0,0,0,0,39694
2020-05-24,Waldo,Probable,0,0,0,0,39694
2020-05-24,Washington,Confirmed,0,0,0,0,31490
2020-05-24,Washington,Probable,0,0,0,0,31490
2020-05-24,York,Confirmed,5,4,0,0,206229
2020-05-24,York,Probable,0,0,0,0,206229
2020-05-23,Androscoggin,Confirmed,6,9,0,2,107679
2020-05-23,Androscoggin,Probable,0,0,0,0,107679
2020-05-23,Aroostook,Confirmed,0,0,0,0,67111
2020-05-23,Aroostook,Probable,0,0,0,0,67111
2020-05-23,Cumberland,Confirmed,23,15,0,2,293557
2020-05-23,Cumberland,Probable,0,1,0,0,293557
2020-05-23,Franklin,Confirmed,0,2,0,0,29897
2020-05-23,Franklin,Probable,0,0,0,0,29897
2020-05-23,Hancock,Confirmed,0,0,0,0,54811
2020-05-23,Hancock,Probable,0,0,0,0,54811
2020-05-23,Kennebec,Confirmed,2,0,0,1,122083
2020-05-23,Kennebec,Probable,0,0,0,0,122083
2020-05-23,Knox,Confirmed,0,0,0,0,39771
2020-05-23,Knox,Probable,0,0,0,0,39771
2020-05-23,Lincoln,Confirmed,1,0,0,0,34342
2020-05-23,Lincoln,Probable,0,0,0,0,34342
2020-05-23,Oxford,Confirmed,2,0,0,0,57618
2020-05-23,Oxford,Probable,0,0,0,0,57618
2020-05-23,Penobscot,Confirmed,0,0,0,0,151096
2020-05-23,Penobscot,Probable,0,0,0,0,151096
2020-05-23,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-23,Piscataquis,Probable,0,0,0,0,16800
2020-05-23,Sagadahoc,Confirmed,0,1,0,0,35634
2020-05-23,Sagadahoc,Probable,0,0,0,0,35634
2020-05-23,Somerset,Confirmed,0,0,0,0,50592
2020-05-23,Somerset,Probable,0,0,0,0,50592
2020-05-23,Waldo,Confirmed,0,0,0,0,39694
2020-05-23,Waldo,Probable,0,0,0,0,39694
2020-05-23,Washington,Confirmed,0,0,0,0,31490
2020-05-23,Washington,Probable,0,0,0,0,31490
2020-05-23,York,Confirmed,7,2,1,2,206229
2020-05-23,York,Probable,1,1,0,0,206229
2020-05-22,Androscoggin,Confirmed,15,3,0,0,107679
2020-05-22,Androscoggin,Probable,2,0,0,0,107679
2020-05-22,Aroostook,Confirmed,0,0,0,0,67111
2020-05-22,Aroostook,Probable,0,0,0,0,67111
2020-05-22,Cumberland,Confirmed,36,17,0,3,293557
2020-05-22,Cumberland,Probable,4,0,0,0,293557
2020-05-22,Franklin,Confirmed,0,0,0,0,29897
2020-05-22,Franklin,Probable,0,0,0,0,29897
2020-05-22,Hancock,Confirmed,0,0,0,0,54811
2020-05-22,Hancock,Probable,0,0,0,0,54811
2020-05-22,Kennebec,Confirmed,0,1,0,0,122083
2020-05-22,Kennebec,Probable,2,2,0,0,122083
2020-05-22,Knox,Confirmed,0,1,0,0,39771
2020-05-22,Knox,Probable,0,0,0,0,39771
2020-05-22,Lincoln,Confirmed,1,0,0,0,34342
2020-05-22,Lincoln,Probable,0,0,0,0,34342
2020-05-22,Oxford,Confirmed,0,0,0,0,57618
2020-05-22,Oxford,Probable,0,0,0,0,57618
2020-05-22,Penobscot,Confirmed,0,0,0,0,151096
2020-05-22,Penobscot,Probable,0,0,0,0,151096
2020-05-22,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-22,Piscataquis,Probable,0,0,0,0,16800
2020-05-22,Sagadahoc,Confirmed,0,0,0,0,35634
2020-05-22,Sagadahoc,Probable,0,0,0,0,35634
2020-05-22,Somerset,Confirmed,0,0,0,0,50592
2020-05-22,Somerset,Probable,0,0,0,0,50592
2020-05-22,Waldo,Confirmed,0,0,0,0,39694
2020-05-22,Waldo,Probable,0,0,0,0,39694
2020-05-22,Washington,Confirmed,0,0,0,0,31490
2020-05-22,Washington,Probable,0,0,0,0,31490
2020-05-22,York,Confirmed,3,3,0,0,206229
2020-05-22,York,Probable,1,0,0,0,206229
2020-05-21,Androscoggin,Confirmed,8,3,0,0,107679
2020-05-21,Androscoggin,Probable,0,0,0,0,107679
2020-05-21,Aroostook,Confirmed,0,0,0,0,67111
2020-05-21,Aroostook,Probable,0,0,0,0,67111
2020-05-21,Cumberland,Confirmed,47,22,0,6,293557
2020-05-21,Cumberland,Probable,0,2,0,0,293557
2020-05-21,Franklin,Confirmed,0,1,0,0,29897
2020-05-21,Franklin,Probable,0,0,0,0,29897
2020-05-21,Hancock,Confirmed,0,0,0,0,54811
2020-05-21,Hancock,Probable,0,0,0,0,54811
2020-05-21,Kennebec,Confirmed,1,1,0,0,122083
2020-05-21,Kennebec,Probable,0,0,0,0,122083
2020-05-21,Knox,Confirmed,0,0,0,0,39771
2020-05-21,Knox,Probable,0,0,0,0,39771
2020-05-21,Lincoln,Confirmed,0,0,0,1,34342
2020-05-21,Lincoln,Probable,0,0,0,0,34342
2020-05-21,Oxford,Confirmed,1,0,0,0,57618
2020-05-21,Oxford,Probable,0,0,0,0,57618
2020-05-21,Penobscot,Confirmed,1,1,0,1,151096
2020-05-21,Penobscot,Probable,0,0,0,0,151096
2020-05-21,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-21,Piscataquis,Probable,0,0,0,0,16800
2020-05-21,Sagadahoc,Confirmed,0,0,0,0,35634
2020-05-21,Sagadahoc,Probable,0,0,0,0,35634
2020-05-21,Somerset,Confirmed,1,0,0,0,50592
2020-05-21,Somerset,Probable,0,0,0,0,50592
2020-05-21,Waldo,Confirmed,0,0,0,0,39694
2020-05-21,Waldo,Probable,0,0,0,0,39694
2020-05-21,Washington,Confirmed,0,0,0,0,31490
2020-05-21,Washington,Probable,0,0,0,0,31490
2020-05-21,York,Confirmed,7,3,0,0,206229
2020-05-21,York,Probable,0,0,0,0,206229
2020-05-20,Androscoggin,Confirmed,15,5,0,0,107679
2020-05-20,Androscoggin,Probable,2,1,0,0,107679
2020-05-20,Aroostook,Confirmed,0,0,1,0,67111
2020-05-20,Aroostook,Probable,0,1,0,0,67111
2020-05-20,Cumberland,Confirmed,23,18,2,5,293557
2020-05-20,Cumberland,Probable,8,5,0,0,293557
2020-05-20,Franklin,Confirmed,2,0,0,0,29897
2020-05-20,Franklin,Probable,0,0,0,0,29897
2020-05-20,Hancock,Confirmed,0,0,0,0,54811
2020-05-20,Hancock,Probable,0,0,0,0,54811
2020-05-20,Kennebec,Confirmed,1,4,1,0,122083
2020-05-20,Kennebec,Probable,0,0,0,0,122083
2020-05-20,Knox,Confirmed,0,0,0,0,39771
2020-05-20,Knox,Probable,0,0,0,0,39771
2020-05-20,Lincoln,Confirmed,1,0,0,0,34342
2020-05-20,Lincoln,Probable,0,0,0,0,34342
2020-05-20,Oxford,Confirmed,0,0,0,0,57618
2020-05-20,Oxford,Probable,0,0,0,0,57618
2020-05-20,Penobscot,Confirmed,2,2,0,0,151096
2020-05-20,Penobscot,Probable,1,0,0,0,151096
2020-05-20,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-20,Piscataquis,Probable,0,0,0,0,16800
2020-05-20,Sagadahoc,Confirmed,0,2,0,0,35634
2020-05-20,Sagadahoc,Probable,0,0,0,0,35634
2020-05-20,Somerset,Confirmed,0,0,0,0,50592
2020-05-20,Somerset,Probable,0,0,0,0,50592
2020-05-20,Waldo,Confirmed,0,0,0,0,39694
2020-05-20,Waldo,Probable,1,1,0,1,39694
2020-05-20,Washington,Confirmed,0,0,0,0,31490
2020-05-20,Washington,Probable,0,0,0,0,31490
2020-05-20,York,Confirmed,5,3,0,1,206229
2020-05-20,York,Probable,1,0,0,0,206229
2020-05-19,Androscoggin,Confirmed,30,0,0,2,107679
2020-05-19,Androscoggin,Probable,4,1,0,0,107679
2020-05-19,Aroostook,Confirmed,1,1,0,1,67111
2020-05-19,Aroostook,Probable,0,0,0,0,67111
2020-05-19,Cumberland,Confirmed,25,9,0,3,293557
2020-05-19,Cumberland,Probable,2,1,0,0,293557
2020-05-19,Franklin,Confirmed,1,0,0,0,29897
2020-05-19,Franklin,Probable,0,0,0,0,29897
2020-05-19,Hancock,Confirmed,0,0,0,0,54811
2020-05-19,Hancock,Probable,0,0,0,0,54811
2020-05-19,Kennebec,Confirmed,1,0,0,1,122083
2020-05-19,Kennebec,Probable,0,0,0,0,122083
2020-05-19,Knox,Confirmed,0,0,0,0,39771
2020-05-19,Knox,Probable,0,0,0,0,39771
2020-05-19,Lincoln,Confirmed,0,0,0,0,34342
2020-05-19,Lincoln,Probable,0,0,0,0,34342
2020-05-19,Oxford,Confirmed,1,0,0,0,57618
2020-05-19,Oxford,Probable,0,0,0,0,57618
2020-05-19,Penobscot,Confirmed,0,0,0,0,151096
2020-05-19,Penobscot,Probable,0,0,0,0,151096
2020-05-19,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-19,Piscataquis,Probable,0,0,0,0,16800
2020-05-19,Sagadahoc,Confirmed,1,0,0,0,35634
2020-05-19,Sagadahoc,Probable,0,0,0,0,35634
2020-05-19,Somerset,Confirmed,0,2,0,0,50592
2020-05-19,Somerset,Probable,0,0,0,0,50592
2020-05-19,Waldo,Confirmed,0,0,0,0,39694
2020-05-19,Waldo,Probable,0,0,0,0,39694
2020-05-19,Washington,Confirmed,0,0,0,0,31490
2020-05-19,Washington,Probable,0,0,0,0,31490
2020-05-19,York,Confirmed,10,2,0,0,206229
2020-05-19,York,Probable,2,3,0,0,206229
2020-05-18,Androscoggin,Confirmed,12,5,0,1,107679
2020-05-18,Androscoggin,Probable,0,2,0,0,107679
2020-05-18,Aroostook,Confirmed,0,0,0,0,67111
2020-05-18,Aroostook,Probable,0,0,0,0,67111
2020-05-18,Cumberland,Confirmed,9,23,0,0,293557
2020-05-18,Cumberland,Probable,1,0,0,0,293557
2020-05-18,Franklin,Confirmed,0,0,0,0,29897
2020-05-18,Franklin,Probable,0,0,0,0,29897
2020-05-18,Hancock,Confirmed,0,0,0,0,54811
2020-05-18,Hancock,Probable,0,0,0,0,54811
2020-05-18,Kennebec,Confirmed,0,0,0,0,122083
2020-05-18,Kennebec,Probable,0,0,0,0,122083
2020-05-18,Knox,Confirmed,0,0,0,0,39771
2020-05-18,Knox,Probable,0,0,0,0,39771
2020-05-18,Lincoln,Confirmed,0,0,0,0,34342
2020-05-18,Lincoln,Probable,0,0,0,0,34342
2020-05-18,Oxford,Confirmed,0,0,0,0,57618
2020-05-18,Oxford,Probable,0,0,0,0,57618
2020-05-18,Penobscot,Confirmed,1,0,0,0,151096
2020-05-18,Penobscot,Probable,0,0,0,0,151096
2020-05-18,Piscataquis,Confirmed,0,0,0,0,16800
2020-05-18,Piscataquis,Probable,0,0,0,0,16800
2020-05-18,Sagadahoc,Confirmed,0,0,0,0,35634
2020-05-18,Sagadahoc,Probable,0,0,0,0,35634
2020-05-18,Somerset,Confirmed,0,0,0,0,50592
2020-05-18,Somerset,Probable,0,0,0,0,50592
2020-05-18,Waldo,Confirmed,0,0,0,0,39694
2020-05-18,Waldo,Probable,0,0,0,0,39694
2020-05-18,Washington,Confirmed,0,0,0,0,31490
2020-05-18,Washington,Probable,0,0,0,0,31490
2020-05-18,York,Confirmed,6,6,0,4,206229
